"feature"	"coef_ER"	"pval_ER"	"qval_ER"	"metadata"
"s__GGB6568_SGB9279|t__SGB9279"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Mediterraneibacter_catenae|t__SGB4599"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_SGB4907|t__SGB4907"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Klebsiella_quasivariicola|t__SGB10113"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_SGB4913|t__SGB4913"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB42689_SGB59892|t__SGB59892"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_oralis|t__SGB1528"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Campylobacter_gracilis|t__SGB19300"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB28945_SGB41651|t__SGB41651"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Olsenella_sp_AF16_14LB|t__SGB14389"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Eubacterium_sp_ER2|t__SGB4624"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Proteus_mirabilis|t__SGB31074"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Peptoniphilus_sp_BV3C26|t__SGB6713"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Atopobium_deltae|t__SGB988"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Solobacterium_SGB6828|t__SGB6828"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Brachyspira_pilosicoli|t__SGB5969"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB18083_SGB26726|t__SGB26726"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Senegalimassilia_SGB14826|t__SGB14826"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Mediterraneibacter_glycyrrhizinilyticus|t__SGB59852"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Proteus_penneri|t__SGB9995"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB57353_SGB58537|t__SGB58537"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Eubacterium_SGB4329|t__SGB4329"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9058_SGB13975|t__SGB13975"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB261_SGB58821|t__SGB58821"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Peptoniphilus_grossensis|t__SGB6701"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_SGB29100|t__SGB29100"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4602_SGB6365|t__SGB6365"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Wohlfahrtiimonas_chitiniclastica|t__SGB9592"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Corynebacterium_SGB6372|t__SGB6372"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9508_SGB14905|t__SGB14905"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB6512_SGB9198|t__SGB9198"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB10693_SGB17348|t__SGB17348"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB12871_SGB20007|t__SGB20007"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4773_SGB6607|t__SGB6607"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9747_SGB15355|t__SGB15355"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9445_SGB14835|t__SGB14835"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9197_SGB14136|t__SGB14136"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9690_SGB15195|t__SGB15195"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4584_SGB6338|t__SGB6338"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB80142_SGB14021|t__SGB14021"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Christensenella_intestinihominis|t__SGB71956"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3614_SGB20497|t__SGB20497"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Olsenella_uli|t__SGB14367"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB8965_SGB13825|t__SGB13825"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB13463_SGB15285|t__SGB15285"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB29668_SGB42476|t__SGB42476"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB80108_SGB59650|t__SGB59650"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_sp_D5|t__SGB4615"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Yersinia_enterocolitica|t__SGB10220"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB79741_SGB1950|t__SGB1950"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Klebsiella_sp_WP3_S18_ESBL_05|t__SGB23240"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Kluyvera_cryocrescens|t__SGB23242"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Collinsella_SGB6543|t__SGB6543"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9253_SGB14199|t__SGB14199"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9262_SGB14210|t__SGB14210"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9687_SGB14016|t__SGB14016"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Victivallis_sp_Marseille_Q1083|t__SGB9193"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3664_SGB4976|t__SGB4976"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Campylobacter_ureolyticus|t__SGB19431"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_anginosus|t__SGB8028_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4710_SGB6522|t__SGB6522"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB13283_SGB4948|t__SGB4948"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9082_SGB14007|t__SGB14007"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB79920_SGB4920|t__SGB4920"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3632_SGB4921|t__SGB4921"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3160_SGB4364|t__SGB4364"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB6609_SGB9343|t__SGB9343"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3617_SGB4891|t__SGB4891"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4723_SGB6541|t__SGB6541"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9540_SGB14943|t__SGB14943"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Actinomyces_SGB17157|t__SGB17157"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Actinomyces_sp_ICM47|t__SGB17167_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_cristatus|t__SGB97158"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lancefieldella_rimae|t__SGB985"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Dellaglioa_algida|t__SGB7252"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB24101_SGB40209|t__SGB40209"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Staphylococcus_saccharolyticus|t__SGB7864"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Oxalobacter_formigenes|t__SGB9392"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB41458_SGB58520|t__SGB58520"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB51959_SGB72479|t__SGB72479"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB27897_SGB40332|t__SGB40332"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9595_SGB15018|t__SGB15018"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4588_SGB6347|t__SGB6347"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9256_SGB14202|t__SGB14202"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Hafnia_alvei|t__SGB10209"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Neisseria_cinerea|t__SGB9460"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Corynebacterium_kefirresidentii|t__SGB17100"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Corynebacterium_macginleyi|t__SGB33689"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Corynebacterium_oculi|t__SGB17078"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridiales_bacterium_NSJ_40|t__SGB72336"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3588_SGB4808|t__SGB4808"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Streptococcus_SGB3665|t__SGB3665"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3204_SGB13957|t__SGB13957"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Eubacteriales_unclassified_SGB4861|t__SGB4861"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Intestinimonas_massiliensis|t__SGB29331"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB6512_SGB9197|t__SGB9197"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB6132_SGB8779|t__SGB8779"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridia_bacterium|t__SGB4531"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9716_SGB15269|t__SGB15269"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Aeromonas_SGB5123|t__SGB5123"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3265_SGB4314|t__SGB4314"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3353_SGB4437|t__SGB4437"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9258_SGB14205|t__SGB14205"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3169_SGB4183|t__SGB4183"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3176_SGB4194|t__SGB4194"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9075_SGB13997|t__SGB13997"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB51269_SGB5061|t__SGB5061"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9696_SGB15212|t__SGB15212"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9593_SGB15015|t__SGB15015"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9677_SGB53522|t__SGB53522"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9559_SGB14968|t__SGB14968"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4707_SGB6517|t__SGB6517"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Candidatus_Alloruminococcus_vanvlietii|t__SGB63325"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Gardnerella_vaginalis|t__SGB17302"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Porphyromonadaceae_bacterium_FC4|t__SGB27850"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4611_SGB6385|t__SGB6385"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4581_SGB6331|t__SGB6331"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3360_SGB4444|t__SGB4444"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Gleimia_europaea|t__SGB17196"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3132_SGB4145|t__SGB4145"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Peptoniphilus_gorbachii|t__SGB6699"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB80055_SGB4053|t__SGB4053"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB2657_SGB3578|t__SGB3578"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Anaerococcus_lactolyticus|t__SGB6669"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Anaerococcus_SGB15407|t__SGB15407"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Tissierellaceae_bacterium_BX21|t__SGB83056"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB74827_SGB4137|t__SGB4137"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4669_SGB6458|t__SGB6458"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4667_SGB6456|t__SGB6456"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Kosakonia_sacchari|t__SGB101995"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Staphylococcus_aureus|t__SGB7852"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Ligilactobacillus_animalis|t__SGB7076"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9249_SGB14193|t__SGB14193"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Weissella_viridescens|t__SGB7111"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridiales_bacterium_VE202_01|t__SGB6749"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridiaceae_bacterium|t__SGB77440"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Klebsiella_huaxiensis|t__SGB23251"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Klebsiella_oxytoca|t__SGB81737"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Klebsiella_indica|t__SGB58201"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_polynesiense|t__SGB29053"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Xanthomonas_campestris|t__SGB12430"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9582_SGB4865|t__SGB4865"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3602_SGB66069|t__SGB66069"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Leptotrichia_sp_oral_taxon_221|t__SGB6050"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Serratia_liquefaciens|t__SGB10256"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterococcus_asini|t__SGB49088"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Anaerostipes_rhamnosivorans|t__SGB4528"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB28369_SGB40949|t__SGB40949"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3128_SGB4141|t__SGB4141"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3325_SGB4402|t__SGB4402"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3138_SGB4151|t__SGB4151"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Piscinibacter_SGB44477|t__SGB44477"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB5201_SGB7260|t__SGB7260"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB38036_SGB6260|t__SGB6260"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9786_SGB15409|t__SGB15409"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9411_SGB14764|t__SGB14764_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Christensenella_timonensis|t__SGB29340"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9361_SGB14336|t__SGB14336"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3260_SGB4307|t__SGB4307"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Coprococcus_SGB26904|t__SGB26904"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4571_SGB6320|t__SGB6320"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB5973_SGB4591|t__SGB4591"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB6007_SGB8634|t__SGB8634"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3616_SGB4888|t__SGB4888"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridiales_bacterium_UBA1390|t__SGB4436"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4644_SGB6428|t__SGB6428"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Peptoniphilus_pacaensis|t__SGB29484"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB48165_SGB66168|t__SGB66168"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Aggregatibacter_kilianii|t__SGB9731"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Hungatella_SGB9293|t__SGB9293"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB4271_SGB5820|t__SGB5820"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB1379_SGB1880|t__SGB1880"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bacteroides_acidifaciens|t__SGB48548"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB31460_SGB6499|t__SGB6499"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Leuconostoc_gelidum|t__SGB96977"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB75036_SGB102224|t__SGB102224"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9542_SGB14948|t__SGB14948"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Mediterraneibacter_glycyrrhizinilyticus|t__SGB59855"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB79616_SGB4923|t__SGB4923"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Roseburia_SGB36997|t__SGB36997"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Serratia_marcescens|t__SGB10251"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9536_SGB14939|t__SGB14939"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3003_SGB3994|t__SGB3994"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB48242|t__SGB48242"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9400_SGB14745|t__SGB14745"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Micrococcus_flavus|t__SGB35106"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Actinotignum_timonense|t__SGB17174"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Finegoldia_magna|t__SGB6683"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Haemophilus_influenzae|t__SGB9648"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3126_SGB4139|t__SGB4139"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9112_SGB14045|t__SGB14045"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB58714_SGB5072|t__SGB5072"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3247_SGB4294|t__SGB4294"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Actinomyces_SGB17154|t__SGB17154"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB9106_SGB6578|t__SGB6578"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_intermedia|t__SGB1560"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bacteroidetes_oral_taxon_274|t__SGB1341"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Morganella_morganii|t__SGB10026"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_SGB48271|t__SGB48271"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Tetragenococcus_solitarius|t__SGB29881"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bifidobacterium_asteroides|t__SGB21502"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterococcus_durans|t__SGB7966"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterococcus_pseudoavium|t__SGB25240"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bifidobacterium_coryneforme|t__SGB17293"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Bacillus_sp_AP8|t__SGB30210"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB29004_SGB41720|t__SGB41720"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Microvirgula_aerodenitrificans|t__SGB22508"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Yersinia_frederiksenii|t__SGB10227"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterococcus_asini|t__SGB7927"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Kluyvera_genomosp_3|t__SGB74156"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Paenibacillus_macerans|t__SGB7398"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Paenibacillus_azoreducens|t__SGB82466"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_histicola|t__SGB1543"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Prevotella_pallens|t__SGB1564"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB3724_SGB5054|t__SGB5054"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Actinomyces_SGB17163|t__SGB17163_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Gemella_sanguinis|t__SGB7298_group"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterococcus_mundtii|t__SGB7963"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Anaerostipes_sp_992a|t__SGB4685"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_sp_12_A|t__SGB4730"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Phytobacter_massiliensis|t__SGB31141"	-2.86586163766376e-16	1	1	"diagnosis"
"s__GGB52002_SGB72669|t__SGB72669"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Actinobaculum_sp_oral_taxon_183|t__SGB15892"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Clostridium_sp_ASBs410|t__SGB4733"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Serratia_marcescens|t__SGB92520"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Lacticaseibacillus_suilingensis|t__SGB51743"	-2.86586163766376e-16	1	1	"diagnosis"
"s__Enterococcus_dispar|t__SGB7957"	-2.86586163766376e-16	1	1	"diagnosis"
