"feature"	"coef_DS"	"pval_DS"	"qval_DS"	"metadata"
"s__GGB57353_SGB58537|t__SGB58537"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Eubacterium_SGB4329|t__SGB4329"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9058_SGB13975|t__SGB13975"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB261_SGB58821|t__SGB58821"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Peptoniphilus_grossensis|t__SGB6701"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9288_SGB14243|t__SGB14243"	-0.305696036358202	0.839795513021351	0.989739802220386	"diagnosis"
"s__Clostridium_SGB29100|t__SGB29100"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3579_SGB47659|t__SGB47659"	1.86618508252994	0.000549050513889081	0.00460261202214447	"diagnosis"
"s__GGB4602_SGB6365|t__SGB6365"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Wohlfahrtiimonas_chitiniclastica|t__SGB9592"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Corynebacterium_SGB6372|t__SGB6372"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Blautia_argi|t__SGB4797"	2.8552367267073	NA	NA	"diagnosis"
"s__GGB781_SGB1024|t__SGB1024"	0.373666442951902	0.910689620891702	0.989739802220386	"diagnosis"
"s__GGB1093_SGB1404|t__SGB1404"	1.80459374807542	0.00102591341498792	0.00817942923797435	"diagnosis"
"s__Parabacteroides_massiliensis|t__SGB1945"	-0.872589109492	0.0702367952881709	0.352867735232009	"diagnosis"
"s__GGB1341_SGB1799|t__SGB1799"	0.41565781886313	0.282478480395983	0.989739802220386	"diagnosis"
"s__GGB9581_SGB4365|t__SGB4365"	0.182008917139122	0.62357053839314	0.989739802220386	"diagnosis"
"s__GGB9508_SGB14905|t__SGB14905"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB6512_SGB9198|t__SGB9198"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB10693_SGB17348|t__SGB17348"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9635_SGB15103|t__SGB15103"	-0.621665446902894	0.745635627653039	0.989739802220386	"diagnosis"
"s__GGB12871_SGB20007|t__SGB20007"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4773_SGB6607|t__SGB6607"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9747_SGB15355|t__SGB15355"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB79770_SGB15022|t__SGB15022"	-0.322087350154857	0.858598858291567	0.989739802220386	"diagnosis"
"s__GGB9445_SGB14835|t__SGB14835"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9197_SGB14136|t__SGB14136"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9690_SGB15195|t__SGB15195"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4584_SGB6338|t__SGB6338"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB80142_SGB14021|t__SGB14021"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB1680_SGB2312|t__SGB2312"	-0.51055840821057	0.878069658843984	0.989739802220386	"diagnosis"
"s__GGB9359_SGB14334|t__SGB14334"	-3.1487004850588	0.0111668988935108	0.0709170592068411	"diagnosis"
"s__Peptoniphilus_coxii|t__SGB6734"	0.137471163227344	0.940328509639396	0.989739802220386	"diagnosis"
"s__Christensenella_intestinihominis|t__SGB71956"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3614_SGB20497|t__SGB20497"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Olsenella_uli|t__SGB14367"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB8965_SGB13825|t__SGB13825"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB13463_SGB15285|t__SGB15285"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB29668_SGB42476|t__SGB42476"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB80108_SGB59650|t__SGB59650"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB4196|t__SGB4196"	-0.504038999717709	0.879610562988288	0.989739802220386	"diagnosis"
"s__Clostridium_sp_D5|t__SGB4615"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Yersinia_enterocolitica|t__SGB10220"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB79741_SGB1950|t__SGB1950"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Klebsiella_sp_WP3_S18_ESBL_05|t__SGB23240"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB58071_SGB79702|t__SGB79702"	-2.69274028159926	1.31121636791782e-09	3.26026171480584e-08	"diagnosis"
"s__Achromobacter_SGB14223|t__SGB14223"	-0.392012094582037	0.90624775436747	0.989739802220386	"diagnosis"
"s__GGB9266_SGB14215|t__SGB14215"	-0.362527131009838	0.893848715965699	0.989739802220386	"diagnosis"
"s__GGB5973_SGB8589|t__SGB8589"	-0.35940751371873	0.891159458668605	0.989739802220386	"diagnosis"
"s__GGB9060_SGB13977|t__SGB13977"	-0.737792448181899	0.768644451352076	0.989739802220386	"diagnosis"
"s__GGB6012_SGB8640|t__SGB8640"	-0.340638485847327	0.87382575447003	0.989739802220386	"diagnosis"
"s__GGB13818_SGB6606|t__SGB6606"	-0.337315276137363	0.870557721581056	0.989739802220386	"diagnosis"
"s__GGB4586_SGB6343|t__SGB6343"	-0.328103332869178	0.861208365403613	0.989739802220386	"diagnosis"
"s__GGB3474_SGB4637|t__SGB4637"	-0.313660874953843	0.848241017112103	0.989739802220386	"diagnosis"
"s__Ruminococcus_champanellensis|t__SGB4418"	-0.308794210259575	0.843102156195098	0.989739802220386	"diagnosis"
"s__GGB3306_SGB4372|t__SGB4372"	-0.295176583407216	0.828430970679805	0.989739802220386	"diagnosis"
"s__GGB3118_SGB4130|t__SGB4130"	-3.89140071722927	4.22488737100703e-16	2.95138560631777e-14	"diagnosis"
"s__GGB6001_SGB8624|t__SGB8624"	-3.63738532653785	6.17396557501451e-15	3.62288299941852e-13	"diagnosis"
"s__GGB52384_SGB61014|t__SGB61014"	-3.38882816649365	8.58457121186554e-14	3.81623211145659e-12	"diagnosis"
"s__GGB4598_SGB6360|t__SGB6360"	-2.23923955504095	1.61109058505271e-08	3.37638555467475e-07	"diagnosis"
"s__Sphingomonas_SGB1787|t__SGB1787"	-2.1259816912267	5.26962115685858e-08	1.03073789828154e-06	"diagnosis"
"s__Kluyvera_cryocrescens|t__SGB23242"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Collinsella_SGB6543|t__SGB6543"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9253_SGB14199|t__SGB14199"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9262_SGB14210|t__SGB14210"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9687_SGB14016|t__SGB14016"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Victivallis_sp_Marseille_Q1083|t__SGB9193"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3664_SGB4976|t__SGB4976"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Campylobacter_ureolyticus|t__SGB19431"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_anginosus|t__SGB8028_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Corynebacterium_SGB1898|t__SGB1898"	-0.527250541346778	0.874106189705916	0.989739802220386	"diagnosis"
"s__Campylobacter_SGB1823|t__SGB1823"	-0.417582599124386	0.900158268401877	0.989739802220386	"diagnosis"
"s__Bacteroides_pectinophilus|t__SGB5068"	-0.394220076291188	0.905721786185283	0.989739802220386	"diagnosis"
"s__GGB4706_SGB6513|t__SGB6513"	-0.342900197917696	0.866865109070126	0.989739802220386	"diagnosis"
"s__GGB1095_SGB1407|t__SGB1407"	-0.34085413652408	0.864802273854717	0.989739802220386	"diagnosis"
"s__GGB4580_SGB6330|t__SGB6330"	-0.314593960542756	0.839599051864697	0.989739802220386	"diagnosis"
"s__GGB4541_SGB6262|t__SGB6262"	-0.307332838744205	0.831773388221177	0.989739802220386	"diagnosis"
"s__GGB3146_SGB4159|t__SGB4159"	-0.305683498644122	0.829980517087135	0.989739802220386	"diagnosis"
"s__GGB4698_SGB6498|t__SGB6498"	-0.303126861652443	0.827189332790852	0.989739802220386	"diagnosis"
"s__GGB9200_SGB14139|t__SGB14139"	-5.23839566534278	9.62921915509042e-24	4.65778926870943e-21	"diagnosis"
"s__GGB6513_SGB9199|t__SGB9199"	-5.21283855677816	1.27001752384715e-23	4.65778926870943e-21	"diagnosis"
"s__GGB79845_SGB14005|t__SGB14005"	-5.03202519129825	9.13339853922357e-23	2.6797391314082e-20	"diagnosis"
"s__GGB4700_SGB6506|t__SGB6506"	-4.78310459609742	1.43089245753342e-21	2.99874176457361e-19	"diagnosis"
"s__GGB4682_SGB6472|t__SGB6472"	-4.72052444434563	2.8771571879329e-21	4.68976621633063e-19	"diagnosis"
"s__GGB33665_SGB47358|t__SGB47358"	-3.50007929079525	3.44456609201306e-15	2.10549102374298e-13	"diagnosis"
"s__GGB4653_SGB6440|t__SGB6440"	-3.34354001028135	2.13705726347485e-14	1.161134446488e-12	"diagnosis"
"s__Phocaeicola_barnesiae|t__SGB1897"	-2.22909499045543	8.4888151735483e-09	1.83133703817579e-07	"diagnosis"
"s__GGB4597_SGB6359|t__SGB6359"	2.89850884556607	4.37836799634642e-05	0.000501802019581265	"diagnosis"
"s__GGB4664_SGB6452|t__SGB6452"	-0.580300050391262	0.0856958924252826	0.416277729098972	"diagnosis"
"s__GGB4710_SGB6522|t__SGB6522"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB13283_SGB4948|t__SGB4948"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9082_SGB14007|t__SGB14007"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB79920_SGB4920|t__SGB4920"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3632_SGB4921|t__SGB4921"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3160_SGB4364|t__SGB4364"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB6609_SGB9343|t__SGB9343"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3617_SGB4891|t__SGB4891"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9267_SGB14218|t__SGB14218"	-2.99062179870062	1.47812846883644e-10	4.71394448648492e-09	"diagnosis"
"s__GGB4723_SGB6541|t__SGB6541"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9540_SGB14943|t__SGB14943"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Actinomyces_SGB17157|t__SGB17157"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Actinomyces_sp_ICM47|t__SGB17167_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_cristatus|t__SGB97158"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Lancefieldella_rimae|t__SGB985"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Dellaglioa_algida|t__SGB7252"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB24101_SGB40209|t__SGB40209"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Staphylococcus_saccharolyticus|t__SGB7864"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB1458_SGB2021|t__SGB2021"	-0.399366141547317	0.904497505226671	0.989739802220386	"diagnosis"
"s__GGB2983_SGB3965|t__SGB3965"	-1.08645310483635	0.0722293154776594	0.360409543556892	"diagnosis"
"s__GGB2977_SGB3959|t__SGB3959"	-2.80023431060479	6.071860641746e-10	1.64952214100766e-08	"diagnosis"
"s__Oscillospiraceae_bacterium_N12|t__SGB1802"	-0.714628738075728	0.809447910371575	0.989739802220386	"diagnosis"
"s__Oxalobacter_formigenes|t__SGB9392"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB41458_SGB58520|t__SGB58520"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB51959_SGB72479|t__SGB72479"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB27897_SGB40332|t__SGB40332"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9595_SGB15018|t__SGB15018"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4588_SGB6347|t__SGB6347"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9256_SGB14202|t__SGB14202"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Hafnia_alvei|t__SGB10209"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Neisseria_cinerea|t__SGB9460"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Corynebacterium_kefirresidentii|t__SGB17100"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Corynebacterium_macginleyi|t__SGB33689"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Corynebacterium_oculi|t__SGB17078"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridiales_bacterium_NSJ_40|t__SGB72336"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Collinsella_SGB62935|t__SGB62935"	-0.289664607816164	0.825520011040682	0.989739802220386	"diagnosis"
"s__GGB3588_SGB4808|t__SGB4808"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Streptococcus_SGB3665|t__SGB3665"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB6544_SGB9242|t__SGB9242"	-0.34169604740996	0.877720398236732	0.989739802220386	"diagnosis"
"s__GGB3513_SGB4691|t__SGB4691"	-0.310733514245118	0.84610231321219	0.989739802220386	"diagnosis"
"s__GGB9424_SGB14794|t__SGB14794"	-2.21572309265961	2.48699682307361e-07	4.39569197523975e-06	"diagnosis"
"s__GGB3204_SGB13957|t__SGB13957"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Eubacteriales_unclassified_SGB4861|t__SGB4861"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Intestinimonas_massiliensis|t__SGB29331"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Methanomassiliicoccaceae_archaeon_DOK|t__SGB381"	-0.377693981328723	0.907620952185068	0.989739802220386	"diagnosis"
"s__GGB36590_SGB1964|t__SGB1964"	-0.374546364345838	0.905221302105655	0.989739802220386	"diagnosis"
"s__GGB6470_SGB9153|t__SGB9153"	-0.319695238204354	0.85440928812532	0.989739802220386	"diagnosis"
"s__GGB9568_SGB14980|t__SGB14980"	1.83265360716044	0.0145665275178712	0.0901649614713798	"diagnosis"
"s__GGB9637_SGB15111|t__SGB15111"	-1.7075856665103	7.82103375660786e-06	0.000105261068999484	"diagnosis"
"s__GGB13758_SGB9208|t__SGB9208"	-1.63668829823572	1.46285214726041e-05	0.00018660905217661	"diagnosis"
"s__GGB3616_SGB4890|t__SGB4890"	-1.33236871699909	0.000215892544426249	0.00201728893422489	"diagnosis"
"s__GGB6512_SGB9197|t__SGB9197"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB6132_SGB8779|t__SGB8779"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridia_bacterium|t__SGB4531"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9716_SGB15269|t__SGB15269"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Aeromonas_SGB5123|t__SGB5123"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3265_SGB4314|t__SGB4314"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Oscillospiraceae_unclassified_SGB15253|t__SGB15253"	2.28365342908626	6.86760943974675e-05	0.000724804535835143	"diagnosis"
"s__GGB3353_SGB4437|t__SGB4437"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB6567_SGB9277|t__SGB9277"	0.142609210202697	0.929739970873174	0.989739802220386	"diagnosis"
"s__GGB9258_SGB14205|t__SGB14205"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3169_SGB4183|t__SGB4183"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3176_SGB4194|t__SGB4194"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9075_SGB13997|t__SGB13997"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB51269_SGB5061|t__SGB5061"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9696_SGB15212|t__SGB15212"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9593_SGB15015|t__SGB15015"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9677_SGB53522|t__SGB53522"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9559_SGB14968|t__SGB14968"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4707_SGB6517|t__SGB6517"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Faecalitalea_cylindroides|t__SGB6790"	-1.50818912933252	5.8739240071741e-05	0.000638299742112919	"diagnosis"
"s__Candidatus_Alloruminococcus_vanvlietii|t__SGB63325"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB79912_SGB4550|t__SGB4550"	-2.58287005536811	1.5994243929635e-10	4.99224592442012e-09	"diagnosis"
"s__Bacteroides_caecigallinarum|t__SGB95339"	-1.43789153637204	4.90294937798064e-05	0.000549055476144855	"diagnosis"
"s__Bacteroides_SGB63885|t__SGB63885"	-1.29885849617837	0.000198170865672629	0.00187559135446288	"diagnosis"
"s__Bacteroides_caecigallinarum|t__SGB1885"	-0.542709669988793	0.109144956526991	0.516502100726114	"diagnosis"
"s__Gardnerella_vaginalis|t__SGB17302"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Porphyromonadaceae_bacterium_FC4|t__SGB27850"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4611_SGB6385|t__SGB6385"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4581_SGB6331|t__SGB6331"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3360_SGB4444|t__SGB4444"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Mitsuokella_jalaludinii|t__SGB5904"	0.161480953994777	0.949575240419677	0.989739802220386	"diagnosis"
"s__Gleimia_europaea|t__SGB17196"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3132_SGB4145|t__SGB4145"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Peptoniphilus_gorbachii|t__SGB6699"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB80055_SGB4053|t__SGB4053"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Mogibacterium_kristiansenii|t__SGB3926_group"	1.2941102822933	0.0167502472487392	0.103246271907145	"diagnosis"
"s__GGB2657_SGB3578|t__SGB3578"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Anaerococcus_lactolyticus|t__SGB6669"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Anaerococcus_SGB15407|t__SGB15407"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Tissierellaceae_bacterium_BX21|t__SGB83056"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB74827_SGB4137|t__SGB4137"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4669_SGB6458|t__SGB6458"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4667_SGB6456|t__SGB6456"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Kosakonia_sacchari|t__SGB101995"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Staphylococcus_aureus|t__SGB7852"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Ligilactobacillus_animalis|t__SGB7076"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9249_SGB14193|t__SGB14193"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Weissella_viridescens|t__SGB7111"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridiales_bacterium_VE202_01|t__SGB6749"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridiaceae_bacterium|t__SGB77440"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Klebsiella_huaxiensis|t__SGB23251"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Klebsiella_oxytoca|t__SGB81737"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Klebsiella_indica|t__SGB58201"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Clostridium_polynesiense|t__SGB29053"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Xanthomonas_campestris|t__SGB12430"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9582_SGB4865|t__SGB4865"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3602_SGB66069|t__SGB66069"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Leptotrichia_sp_oral_taxon_221|t__SGB6050"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Serratia_liquefaciens|t__SGB10256"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Enterococcus_asini|t__SGB49088"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Anaerostipes_rhamnosivorans|t__SGB4528"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB28369_SGB40949|t__SGB40949"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3128_SGB4141|t__SGB4141"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3325_SGB4402|t__SGB4402"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3138_SGB4151|t__SGB4151"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Piscinibacter_SGB44477|t__SGB44477"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB5201_SGB7260|t__SGB7260"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB38036_SGB6260|t__SGB6260"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9786_SGB15409|t__SGB15409"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9411_SGB14764|t__SGB14764_group"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Christensenella_timonensis|t__SGB29340"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB9361_SGB14336|t__SGB14336"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB3260_SGB4307|t__SGB4307"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__Coprococcus_SGB26904|t__SGB26904"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB4571_SGB6320|t__SGB6320"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB5973_SGB4591|t__SGB4591"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
"s__GGB1631_SGB2239|t__SGB2239"	0.174732761170934	0.958171424566654	0.989739802220386	"diagnosis"
"s__Megasphaera_sp_NM10|t__SGB5858"	0.169274411066916	0.956711307999964	0.989739802220386	"diagnosis"
"s__GGB1147_SGB1474|t__SGB1474"	0.153701347855696	0.94150966942528	0.989739802220386	"diagnosis"
"s__Acidaminococcus_timonensis|t__SGB5741"	0.147537096353299	0.934485339855251	0.989739802220386	"diagnosis"
"s__Prevotella_copri_clade_D|t__SGB1636"	0.142919413903076	0.930107818533888	0.989739802220386	"diagnosis"
"s__GGB1247_SGB1668|t__SGB1668"	0.140349366904736	0.927035387998539	0.989739802220386	"diagnosis"
"s__GGB1380_SGB1883|t__SGB1883"	0.139594621785487	0.92612277521883	0.989739802220386	"diagnosis"
"s__GGB9774_SGB15394|t__SGB15394"	1.35578368728089	0.0197271661448526	0.11716499082793	"diagnosis"
"s__GGB763_SGB1002|t__SGB1002"	1.34699843640288	0.0187194096056371	0.112546614309302	"diagnosis"
"s__GGB6544_SGB9243|t__SGB9243"	1.32580737600818	0.017392960796046	0.105873333974272	"diagnosis"
"s__Megasphaera_sp_DJF_B143|t__SGB5852"	1.26974490664935	0.016877949194855	0.103598123300637	"diagnosis"
"s__GGB9606_SGB15038|t__SGB15038"	1.22911645456084	0.0174824381291473	0.105978250972971	"diagnosis"
"s__Parabacteroides_bouchesdurhonensis|t__SGB21587"	1.17469518234284	0.0193291732539108	0.115267874648322	"diagnosis"
"s__GGB1239_SGB1657|t__SGB1657"	0.959963269592598	0.0366407648966961	0.202075195877643	"diagnosis"
"s__Limosilactobacillus_urinaemulieris|t__SGB69404"	0.913275162692308	0.0431923001522942	0.234678164160799	"diagnosis"
"s__Parolsenella_catena|t__SGB14379"	0.766188440978468	0.0742948406475471	0.368211254155242	"diagnosis"
"s__GGB1239_SGB1658|t__SGB1658"	0.599030746972889	0.140753451405658	0.65759653889204	"diagnosis"
"s__Limosilactobacillus_portuensis|t__SGB7097"	0.529599561865187	0.183408393257202	0.843448629806633	"diagnosis"
"s__GGB18384_SGB14372|t__SGB14372"	0.398994748721285	0.298897142123012	0.989739802220386	"diagnosis"
"s__Senegalimassilia_faecalis|t__SGB14822"	0.346575707430292	0.361199740194083	0.989739802220386	"diagnosis"
"s__GGB9380_SGB72486|t__SGB72486"	0.32797907252204	0.385772186034996	0.989739802220386	"diagnosis"
"s__Enorma_burkinafasonensis|t__SGB86218"	0.159031784144063	0.667592047730663	0.989739802220386	"diagnosis"
"s__GGB6007_SGB8634|t__SGB8634"	0.0119213239734052	0.974332717993257	0.989739802220386	"diagnosis"
